project,date,author,aqua,condition,species,id,weight,temperature,salinity,statut,comment
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,49,1.752,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,50,0.586,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,51,1.350,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,52,0.913,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,53,1.257,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,54,0.780,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,55,0.724,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,56,1.049,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,57,1.861,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,58,1.253,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,59,1.036,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,60,1.063,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,61,0.525,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,62,1.156,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,63,1.886,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,64,1.250,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,65,2.053,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,66,1.392,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,67,1.614,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,68,1.270,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,69,1.535,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,70,0.402,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,71,1.169,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,72,1.310,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,73,0.847,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,74,1.478,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,75,1.764,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,76,0.323,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,77,1.156,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,78,1.555,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,79,1.134,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,80,1.419,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,81,0.604,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,82,2.042,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,83,0.776,25.0,34.8,good,
mesocosm_monitoring,2019-03-08 10:00:00,jordan,B0,normal,s.hystrix,84,0.738,25.0,34.8,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,1,0.575,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,2,0.378,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,3,,25.0,35.0,dead,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,4,1.397,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,5,0.854,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,6,0.527,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,7,1.028,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,8,0.297,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,9,0.699,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,10,1.227,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,11,0.704,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,12,1.337,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,13,0.762,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,14,0.277,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,15,,25.0,35.0,dead,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,16,0.309,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,17,0.647,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,18,1.063,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,19,0.791,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,20,0.881,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,21,0.661,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,22,0.406,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,23,0.568,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,24,1.006,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,25,0.692,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,26,1.213,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,27,0.865,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,28,1.033,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,29,0.987,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,30,0.765,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,31,1.389,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,32,0.638,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,33,1.141,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,34,0.822,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,35,0.611,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,36,0.984,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,37,0.896,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,38,0.656,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,39,1.582,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,40,1.499,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,41,1.592,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,42,0.762,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,43,0.976,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,44,1.795,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,45,0.880,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,46,1.006,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,47,0.576,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,48,1.077,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,49,1.779,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,50,0.611,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,51,1.392,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,52,0.939,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,53,1.292,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,54,0.813,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,55,0.742,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,56,1.060,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,57,1.928,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,58,1.299,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,59,1.067,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,60,1.101,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,61,0.540,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,62,1.192,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,63,1.959,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,64,1.282,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,65,2.098,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,66,1.441,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,67,1.673,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,68,1.292,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,69,1.573,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,70,0.412,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,71,1.199,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,72,1.351,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,73,0.876,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,74,1.515,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,75,1.814,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,76,0.330,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,77,1.186,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,78,1.615,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,79,1.178,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,80,1.472,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,81,0.624,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,82,2.101,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,83,0.805,25.0,35.0,good,
mesocosm_monitoring,2019-03-11 13:00:00,jordan,B0,normal,s.hystrix,84,0.766,25.0,35.0,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,1,0.590,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,2,0.384,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,3,,25.1,35.1,dead,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,4,1.420,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,5,0.870,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,6,0.537,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,7,1.050,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,8,0.303,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,9,0.709,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,10,1.252,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,11,0.720,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,12,1.357,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,13,0.773,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,14,0.281,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,15,,25.1,35.1,dead,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,16,0.310,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,17,0.663,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,18,1.088,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,19,0.803,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,20,0.890,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,21,0.676,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,22,0.414,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,23,0.577,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,24,1.014,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,25,0.705,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,26,1.236,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,27,0.880,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,28,1.026,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,29,0.984,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,30,0.752,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,31,1.417,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,32,0.652,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,33,1.168,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,34,0.855,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,35,0.635,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,36,1.013,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,37,0.923,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,38,0.680,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,39,1.628,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,40,1.541,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,41,1.633,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,42,0.792,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,43,1.013,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,44,1.840,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,45,0.915,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,46,1.027,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,47,0.586,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,48,1.097,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,49,1.813,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,50,0.645,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,51,1.422,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,52,0.957,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,53,1.316,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,54,0.824,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,55,0.752,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,56,1.070,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,57,1.977,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,58,1.329,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,59,1.092,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,60,1.120,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,61,0.548,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,62,1.219,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,63,2.009,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,64,1.302,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,65,2.136,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,66,1.470,25.1,35.1,good,
